split,split_role,ticket_id,repo,base_commit,title,outcome,primary_category,primary_category_zh,failure_stage,failure_stage_zh,suggested_next_step,gold_file_count,recovered_gold_count,gold_files,missing_gold_files,index_available,indexed_file_count,sparse_ticket_clues,manual_review_required
development,development_only,sphinx-doc__sphinx-9053,sphinx-doc/sphinx,3ad1e5e7d1a5fa38e94124e8afc441764a95cdd9,test: Do test with docutils-0.17b1,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,0,sphinx/environment/adapters/toctree.py | sphinx/writers/html.py | sphinx/writers/html5.py,sphinx/environment/adapters/toctree.py | sphinx/writers/html.py | sphinx/writers/html5.py,True,285,True,True
development,development_only,sphinx-doc__sphinx-8771,sphinx-doc/sphinx,647510e184f3bb8c14d82911b6a0e1d9f8a2b15b,Keeping original signatures for functions/methods,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,2,1,sphinx/ext/autodoc/__init__.py | sphinx/ext/autodoc/preserve_defaults.py,sphinx/ext/autodoc/preserve_defaults.py,True,283,False,False
development,development_only,sphinx-doc__sphinx-8020,sphinx-doc/sphinx,bb65ea7930205ff54986136cd519c32a83407087,"3.1.2 introduces WARNING: py:class reference target not found: Callable[[...], Awaitable[None]]",miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sphinx/domains/python.py,sphinx/domains/python.py,True,272,False,False
development,development_only,sphinx-doc__sphinx-10819,sphinx-doc/sphinx,276f430b57957771f23355a6a1eb10a55899a677,Use the index directive as a source for search,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sphinx/search/__init__.py,sphinx/search/__init__.py,True,288,False,False
development,development_only,sphinx-doc__sphinx-10048,sphinx-doc/sphinx,d417b0ab8399810079cdafddc6ebaa46a6a85036,"Change ""Permalink to this headline"" to use ""heading"" instead",partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sphinx/writers/html.py | sphinx/writers/html5.py,sphinx/writers/html.py,True,293,False,False
development,development_only,sympy__sympy-20428,sympy/sympy,c0e85160406f9bf2bcaa2992138587668a1cd0bc,Result from clear_denoms() prints like zero poly but behaves wierdly (due to unstripped DMP),miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sympy/polys/domains/expressiondomain.py,sympy/polys/domains/expressiondomain.py,True,819,False,False
development,development_only,sympy__sympy-14024,sympy/sympy,b17abcb09cbcee80a90f6750e0f9b53f0247656c,"Inconsistency when simplifying (-a)**x * a**(-x), a a positive integer",miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/numbers.py,sympy/core/numbers.py,True,671,True,True
development,development_only,sympy__sympy-22402,sympy/sympy,3241ed16de45c67fa5ec50ecd0b77a712b1ae5f9,can `arg` denest?,miss,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,1,0,sympy/functions/elementary/complexes.py,sympy/functions/elementary/complexes.py,True,879,False,False
development,development_only,sympy__sympy-14564,sympy/sympy,57379b832b25bf22ef5e5ab6c8ee3fa0e863f48d,ambiguous behavior of ConditionSet,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,4,1,sympy/printing/latex.py | sympy/printing/pretty/pretty.py | sympy/printing/str.py | sympy/sets/conditionset.py,sympy/printing/latex.py | sympy/printing/pretty/pretty.py | sympy/printing/str.py,True,683,False,False
development,development_only,sympy__sympy-15948,sympy/sympy,f8e46e9e741f253803e9b8be03287e5dd16abd4d,Sympy 1.4.dev - issue with subs,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,8,4,sympy/core/add.py | sympy/core/basic.py | sympy/core/exprtools.py | sympy/core/mul.py | sympy/core/operations.py | sympy/matrices/expressions/matexpr.py | sympy/matrices/expressions/matmul.py | sympy/matrices/expressions/trace.py,sympy/core/add.py | sympy/core/exprtools.py | sympy/core/operations.py | sympy/matrices/expressions/trace.py,True,741,False,True
development,development_only,sympy__sympy-13286,sympy/sympy,42136729bb7252803b0b52a8326a33d6e9b1e06a,"periodicity(Abs(sin(x)),x) return 2*pi",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sympy/calculus/util.py | sympy/solvers/decompogen.py,sympy/solvers/decompogen.py,True,655,True,True
development,development_only,sympy__sympy-13279,sympy/sympy,613373e31790f06b7324dd5ef887198538204bcc,TypeErrors encountered when doing subs with Matrices,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sympy/core/add.py | sympy/core/mul.py,sympy/core/add.py,True,655,False,False
development,development_only,sympy__sympy-16906,sympy/sympy,5158ecf2cb5b926f0f6421aab7b0279280305554,"Added OneMatrix str, pretty, and MathML presentation printing",partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,5,3,sympy/matrices/expressions/hadamard.py | sympy/printing/latex.py | sympy/printing/mathml.py | sympy/printing/pretty/pretty.py | sympy/printing/str.py,sympy/printing/pretty/pretty.py | sympy/printing/str.py,True,742,False,False
development,development_only,sympy__sympy-12227,sympy/sympy,d60497958f6dea7f5e25bc41e9107a6a63694d01,Float constructor should allow to set binary precision,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sympy/core/numbers.py | sympy/printing/repr.py,sympy/printing/repr.py,True,619,True,True
development,development_only,sympy__sympy-12144,sympy/sympy,075402d6cf9704493d7b3033d214f8a25ebc20b1,Dummy fails when is re-evaluated in S and srepr,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,1,sympy/core/function.py | sympy/core/symbol.py | sympy/printing/repr.py,sympy/core/symbol.py | sympy/printing/repr.py,True,619,False,False
development,development_only,sympy__sympy-21208,sympy/sympy,f9badb21b01f4f52ce4d545d071086ee650cd282,Results diverge when use `diff` on a matrix or its elemetns,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/matrices/expressions/matexpr.py,sympy/matrices/expressions/matexpr.py,True,854,True,True
development,development_only,sympy__sympy-13895,sympy/sympy,4da0b64558e9551a11a99bccc63557ba34f50c58,(-x/4 - S(1)/12)**x - 1 simplifies to an inequivalent expression,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/numbers.py,sympy/core/numbers.py,True,663,False,False
development,development_only,sympy__sympy-21260,sympy/sympy,3ac1464b8840d5f8b618a654f9fbf09c452fe969,Same symbols created in different processes are not resolved as being equal,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,8,1,sympy/core/basic.py | sympy/core/numbers.py | sympy/core/singleton.py | sympy/core/symbol.py | sympy/functions/elementary/miscellaneous.py | sympy/physics/paulialgebra.py | sympy/sets/fancysets.py | sympy/sets/sets.py,sympy/core/basic.py | sympy/core/numbers.py | sympy/core/singleton.py | sympy/functions/elementary/miscellaneous.py | sympy/physics/paulialgebra.py | sympy/sets/fancysets.py | sympy/sets/sets.py,True,855,False,True
development,development_only,sympy__sympy-13744,sympy/sympy,ae3d6f647f080240318d114f2c397b99be5cef5f,coset_table doctest failure (Fatal Python error: Cannot recover from stack overflow.),partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sympy/combinatorics/free_groups.py | sympy/combinatorics/rewritingsystem.py,sympy/combinatorics/rewritingsystem.py,True,662,False,False
development,development_only,sympy__sympy-13091,sympy/sympy,d1320814eda6549996190618a21eaf212cfd4d1e,"Return NotImplemented, not False, upon rich comparison with unknown type",partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,21,3,sympy/core/basic.py | sympy/core/exprtools.py | sympy/core/numbers.py | sympy/geometry/entity.py | sympy/physics/optics/medium.py | sympy/physics/vector/dyadic.py | sympy/physics/vector/frame.py | sympy/physics/vector/vector.py | sympy/polys/agca/modules.py | sympy/polys/domains/domain.py | sympy/polys/domains/expressiondomain.py | sympy/polys/domains/pythonrational.py | sympy/polys/domains/quotientring.py | sympy/polys/fields.py | sympy/polys/monomials.py | sympy/polys/polyclasses.py | sympy/polys/polytools.py | sympy/polys/rings.py | sympy/polys/rootoftools.py | sympy/tensor/array/ndim_array.py | sympy/utilities/enumerative.py,sympy/core/exprtools.py | sympy/physics/optics/medium.py | sympy/physics/vector/dyadic.py | sympy/physics/vector/frame.py | sympy/physics/vector/vector.py | sympy/polys/agca/modules.py | sympy/polys/domains/domain.py | sympy/polys/domains/expressiondomain.py | sympy/polys/domains/pythonrational.py | sympy/polys/domains/quotientring.py | sympy/polys/fields.py | sympy/polys/monomials.py | sympy/polys/polyclasses.py | sympy/polys/polytools.py | sympy/polys/rings.py | sympy/polys/rootoftools.py | sympy/tensor/array/ndim_array.py | sympy/utilities/enumerative.py,True,637,False,True
development,development_only,sympy__sympy-22080,sympy/sympy,3f8c8c2377cb8e0daaf8073e8d03ac7d87580813,Mod function lambdify bug,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,0,sympy/printing/codeprinter.py | sympy/printing/precedence.py,sympy/printing/codeprinter.py | sympy/printing/precedence.py,True,873,False,False
development,development_only,sympy__sympy-11862,sympy/sympy,0410a6aaf4fdd346b12305cca6a7b0c1aa6556fa,lambdify precision loss with module=mpmath from high-precision Floats,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,6,3,sympy/core/numbers.py | sympy/printing/lambdarepr.py | sympy/solvers/solvers.py | sympy/utilities/decorator.py | sympy/utilities/lambdify.py | sympy/utilities/runtests.py,sympy/printing/lambdarepr.py | sympy/utilities/decorator.py | sympy/utilities/runtests.py,True,618,False,True
development,development_only,sympy__sympy-17720,sympy/sympy,496b6c16e8e482c2a2e096ede3756ede0c2c415f,sqrt(sympify('28300421052393658575')) gives wrong answer,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/ntheory/factor_.py,sympy/ntheory/factor_.py,True,758,True,True
development,development_only,sympy__sympy-18198,sympy/sympy,74b8046b46c70b201fe118cc36b29ce6c0d3b9ec,Suggestion on `core.evaluate` module,partial_recall,cross_file_partial_miss,只找回部分正確檔案,index_coverage_failure,正確檔案未進入Code Index,檢查測試檔排除規則、支援副檔名與檔案大小限制。,21,6,sympy/combinatorics/permutations.py | sympy/core/__init__.py | sympy/core/add.py | sympy/core/evaluate.py | sympy/core/function.py | sympy/core/mul.py | sympy/core/numbers.py | sympy/core/operations.py | sympy/core/parameters.py | sympy/core/power.py | sympy/core/relational.py | sympy/core/sympify.py | sympy/geometry/ellipse.py | sympy/geometry/point.py | sympy/series/sequences.py | sympy/sets/powerset.py | sympy/sets/sets.py | sympy/simplify/radsimp.py | sympy/simplify/simplify.py | sympy/stats/symbolic_probability.py | sympy/tensor/functions.py,sympy/combinatorics/permutations.py | sympy/core/__init__.py | sympy/core/add.py | sympy/core/numbers.py | sympy/core/parameters.py | sympy/core/power.py | sympy/core/relational.py | sympy/geometry/ellipse.py | sympy/geometry/point.py | sympy/series/sequences.py | sympy/sets/sets.py | sympy/simplify/radsimp.py | sympy/simplify/simplify.py | sympy/stats/symbolic_probability.py | sympy/tensor/functions.py,True,768,False,False
development,development_only,sympy__sympy-17022,sympy/sympy,f91de695585c1fbc7d4f49ee061f64fcb1c2c4d8,Lambdify misinterprets some matrix expressions,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/printing/pycode.py,sympy/printing/pycode.py,True,743,False,False
development,development_only,sympy__sympy-17394,sympy/sympy,e486f1b79432c474ad29a1d1a3d11e60b1caae88,lambdify[scipy]: upper/lowergamma should print as gammainc (and scale),partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,4,2,sympy/functions/special/beta_functions.py | sympy/printing/codeprinter.py | sympy/printing/pycode.py | sympy/stats/crv_types.py,sympy/printing/codeprinter.py | sympy/stats/crv_types.py,True,754,False,True
development,development_only,sympy__sympy-16056,sympy/sympy,93a65b9bb8a615906e73d5885ff03076bcabc555,LaTeX priniting: \mathrm vs. \text,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,1,sympy/core/numbers.py | sympy/diffgeom/diffgeom.py | sympy/printing/latex.py,sympy/core/numbers.py | sympy/diffgeom/diffgeom.py,True,741,False,False
development,development_only,sympy__sympy-20322,sympy/sympy,ab864967e71c950a15771bb6c3723636026ba876,Inconsistent behavior for sympify/simplify with ceiling,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/mul.py,sympy/core/mul.py,True,819,False,False
development,development_only,sympy__sympy-18087,sympy/sympy,9da013ad0ddc3cd96fe505f2e47c63e372040916,Simplify of simple trig expression fails,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/exprtools.py,sympy/core/exprtools.py,True,767,True,True
development,development_only,sympy__sympy-13001,sympy/sympy,2f3eba1cd616166d3b11c7a0aa2bdb4d453093e5,cse leaves behind hollow Mul,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,2,1,sympy/simplify/cse_main.py | sympy/solvers/ode.py,sympy/solvers/ode.py,True,634,False,False
development,development_only,sympy__sympy-12945,sympy/sympy,3a771edb034c81957c0975ca06f0e0d51ab3741b,Assumptions do not work for Functions,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,3,1,sympy/core/basic.py | sympy/core/function.py | sympy/utilities/lambdify.py,sympy/core/basic.py | sympy/utilities/lambdify.py,True,632,False,True
development,development_only,sympy__sympy-13619,sympy/sympy,7f83b89a2e644a8762c5bb02dcd5937f2a7ebe6e,Undefined functions with number arguments should have is_number be False,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,5,3,sympy/calculus/util.py | sympy/core/basic.py | sympy/core/expr.py | sympy/core/function.py | sympy/functions/elementary/miscellaneous.py,sympy/calculus/util.py | sympy/core/basic.py,True,662,False,True
development,development_only,sympy__sympy-21432,sympy/sympy,05f5021fff2e74f674e62c56ed0fc58bca17e2d2,"powdenest(sqrt(sin(x)**2), force=True) does not work",partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,1,sympy/functions/elementary/complexes.py | sympy/simplify/powsimp.py,sympy/functions/elementary/complexes.py,True,861,True,True
development,development_only,sympy__sympy-11384,sympy/sympy,496e776108957d8c049cbef49522cef4c1955e2f,fps should print as a formal power series,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,2,0,sympy/printing/latex.py | sympy/printing/pretty/pretty.py,sympy/printing/latex.py | sympy/printing/pretty/pretty.py,True,612,False,False
development,development_only,sympy__sympy-13146,sympy/sympy,b678d8103e48fdb1af335dbf0080b3d5366f2d17,Exponent doesn't fully simplify,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/operations.py,sympy/core/operations.py,True,637,True,True
development,development_only,sympy__sympy-13840,sympy/sympy,8be967b5b2b81365c12030c41da68230e39cdf33,Max & Min converting using SymPy,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/printing/rcode.py,sympy/printing/rcode.py,True,663,False,False
development,development_only,sympy__sympy-16088,sympy/sympy,b750e609ab48eed4fccc18617d57c8e8bfda662a,Using Simplify in Integral will pull out the constant term,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,5,4,sympy/core/exprtools.py | sympy/integrals/integrals.py | sympy/physics/continuum_mechanics/beam.py | sympy/simplify/simplify.py | sympy/solvers/ode.py,sympy/physics/continuum_mechanics/beam.py,True,742,False,False
development,development_only,sympy__sympy-17239,sympy/sympy,8a375578647590e16aff119a2363a12ff171306c,Relational printing,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,10,9,sympy/printing/ccode.py | sympy/printing/codeprinter.py | sympy/printing/fcode.py | sympy/printing/glsl.py | sympy/printing/jscode.py | sympy/printing/julia.py | sympy/printing/mathematica.py | sympy/printing/octave.py | sympy/printing/rcode.py | sympy/printing/rust.py,sympy/printing/codeprinter.py,True,746,False,False
development,development_only,sympy__sympy-12236,sympy/sympy,d60497958f6dea7f5e25bc41e9107a6a63694d01,Wrong result with apart,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/polys/domains/polynomialring.py,sympy/polys/domains/polynomialring.py,True,619,False,False
development,development_only,sympy__sympy-16864,sympy/sympy,dec525f376a5b62bfc3dd361db057b44e7ebff14,imageset evaluation problems with complex values,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,7,6,sympy/core/mod.py | sympy/sets/contains.py | sympy/sets/fancysets.py | sympy/sets/handlers/functions.py | sympy/sets/handlers/intersection.py | sympy/sets/sets.py | sympy/solvers/solveset.py,sympy/sets/contains.py,True,742,False,False
development,development_only,sympy__sympy-20590,sympy/sympy,cffd4e0f86fefd4802349a9f9b19ed70934ea354,Symbol instances have __dict__ since 1.7?,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/_print_helpers.py,sympy/core/_print_helpers.py,True,827,False,False
development,development_only,sympy__sympy-21379,sympy/sympy,624217179aaf8d094e6ff75b7493ad1ee47599b0,Unexpected `PolynomialError` when using simple `subs()` for particular expressions,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/mod.py,sympy/core/mod.py,True,860,False,False
development,development_only,sympy__sympy-14248,sympy/sympy,9986b38181cdd556a3f3411e553864f11912244e,The difference of MatrixSymbols prints as a sum with (-1) coefficient,partial_recall,cross_file_partial_miss,只找回部分正確檔案,reranker_demotion,正確檔案在TF-IDF前50名，但被SBERT排出前20名,檢查SBERT重排與檔案分數整合，避免正確檔案被排出Top-20。,3,2,sympy/printing/latex.py | sympy/printing/pretty/pretty.py | sympy/printing/str.py,sympy/printing/pretty/pretty.py,True,682,False,False
development,development_only,sympy__sympy-12108,sympy/sympy,5813bdbae2c5c62cb23541d082a812c070f66468,str printing of logic expressions should use operators,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,17,3,sympy/assumptions/ask_generated.py | sympy/assumptions/sathandlers.py | sympy/concrete/delta.py | sympy/core/relational.py | sympy/core/sympify.py | sympy/functions/special/bsplines.py | sympy/integrals/meijerint.py | sympy/logic/boolalg.py | sympy/logic/inference.py | sympy/logic/utilities/dimacs.py | sympy/plotting/experimental_lambdify.py | sympy/printing/precedence.py | sympy/printing/str.py | sympy/solvers/inequalities.py | sympy/solvers/solvers.py | sympy/stats/crv_types.py | sympy/stats/rv.py,sympy/assumptions/ask_generated.py | sympy/assumptions/sathandlers.py | sympy/concrete/delta.py | sympy/core/sympify.py | sympy/functions/special/bsplines.py | sympy/integrals/meijerint.py | sympy/logic/inference.py | sympy/logic/utilities/dimacs.py | sympy/plotting/experimental_lambdify.py | sympy/printing/precedence.py | sympy/solvers/inequalities.py | sympy/solvers/solvers.py | sympy/stats/crv_types.py | sympy/stats/rv.py,True,619,True,True
development,development_only,sympy__sympy-13806,sympy/sympy,84c125972ad535b2dfb245f8d311d347b45e5b8a,No support for \[{90^^\circ }\],partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,3,1,sympy/printing/latex.py | sympy/printing/pretty/pretty.py | sympy/printing/pretty/stringpict.py,sympy/printing/pretty/pretty.py | sympy/printing/pretty/stringpict.py,True,664,True,True
development,development_only,sympy__sympy-21931,sympy/sympy,8cb334cf8b0d8f9be490fecf578aca408069b671,nicer printing of Permutation (and others),partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,17,6,sympy/calculus/singularities.py | sympy/calculus/util.py | sympy/categories/baseclasses.py | sympy/combinatorics/partitions.py | sympy/combinatorics/polyhedron.py | sympy/core/function.py | sympy/logic/boolalg.py | sympy/printing/str.py | sympy/sets/conditionset.py | sympy/sets/fancysets.py | sympy/sets/powerset.py | sympy/sets/sets.py | sympy/solvers/inequalities.py | sympy/solvers/solveset.py | sympy/stats/rv_interface.py | sympy/stats/stochastic_process_types.py | sympy/vector/implicitregion.py,sympy/calculus/singularities.py | sympy/calculus/util.py | sympy/categories/baseclasses.py | sympy/core/function.py | sympy/logic/boolalg.py | sympy/printing/str.py | sympy/solvers/inequalities.py | sympy/solvers/solveset.py | sympy/stats/rv_interface.py | sympy/stats/stochastic_process_types.py | sympy/vector/implicitregion.py,True,871,False,True
development,development_only,sympy__sympy-20691,sympy/sympy,b4c1da60fa4e8201b2b929083df2610da7a5b52f,Modification of is_constant to take into account the MatrixSymbol case.,partial_recall,cross_file_partial_miss,只找回部分正確檔案,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,7,3,sympy/core/expr.py | sympy/core/kind.py | sympy/core/power.py | sympy/functions/elementary/exponential.py | sympy/matrices/expressions/determinant.py | sympy/matrices/expressions/matexpr.py | sympy/matrices/matrices.py,sympy/core/kind.py | sympy/core/power.py | sympy/functions/elementary/exponential.py | sympy/matrices/expressions/determinant.py,True,871,False,False
development,development_only,sympy__sympy-16963,sympy/sympy,14abc988525f344d1974c043f83b1e6b1247aea6,sympify does not convert dict to Dict,partial_recall,cross_file_partial_miss,只找回部分正確檔案,mixed_retrieval_and_rerank,同一Ticket同時包含初步檢索與重新排序遺漏,分別處理初步檢索與SBERT重排，不能只調整單一階段。,8,5,sympy/core/compatibility.py | sympy/core/containers.py | sympy/core/evalf.py | sympy/core/function.py | sympy/core/operations.py | sympy/core/sympify.py | sympy/ntheory/factor_.py | sympy/tensor/indexed.py,sympy/core/evalf.py | sympy/ntheory/factor_.py | sympy/tensor/indexed.py,True,743,False,True
development,development_only,sympy__sympy-13915,sympy/sympy,5c1644ff85e15752f9f8721bc142bfbf975e7805,Issue with a substitution that leads to an undefined expression,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/mul.py,sympy/core/mul.py,True,663,False,False
development,development_only,sympy__sympy-18478,sympy/sympy,ca020282f5eb70f20a6012776bcddd568bb05d8e,Subs incorrectly evaluates,miss,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,initial_retrieval_miss,正確檔案未進入TF-IDF前50名,優先測試API查詢擴充、Import Graph與較大的TF-IDF候選池。,1,0,sympy/core/add.py,sympy/core/add.py,True,782,False,False
